age1,gender,income,height,kgs,kgs2,bmi,religion1,eating1,status1,marital_status1,family_type1,manglik1,horoscope,drinking1,smoking1,values1,complexion1,body1,caste_imp,created_for,employed1,father,mother,living,brothers,sisters,education1
24.0,1,2500.0,66.0,60.0,55.0,21.3499049588,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,1,0.0,4.0,8.0,4.0,1.0,0.0,4.0,2.0
24.0,1,5833.0,64.0,60.0,48.0,22.7051235352,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,0.0,0.0
24.0,1,14167.0,70.0,60.0,50.0,18.979629796,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,2.0
24.0,1,7500.0,68.0,68.0,45.0,22.7941632354,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0,0.0,4.0,7.0,4.0,1.0,1.0,2.0,2.0
24.0,1,5833.0,68.0,79.0,54.0,26.481454347,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
24.0,1,7500.0,67.0,63.0,43.0,21.7532179328,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,0,0.0,6.0,8.0,4.0,1.0,3.0,1.0,0.0
24.0,1,2500.0,70.0,65.0,72.0,20.5612656123,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
24.0,1,1250.0,64.0,56.0,45.0,21.1914486329,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1,0.0,4.0,8.0,4.0,1.0,0.0,0.0,2.0
24.0,1,4167.0,63.0,54.0,47.0,21.0884775511,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,6.0,7.0,4.0,1.0,2.0,2.0,2.0
24.0,1,7500.0,68.0,65.0,48.0,21.7885383868,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1,0.0,5.0,7.0,7.0,1.0,1.0,0.0,3.0
24.0,1,1250.0,67.0,60.0,45.0,20.7173504122,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0
24.0,1,100000.0,68.0,64.0,48.0,21.4533301039,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,0.0,6.0,2.0,4.0,1.0,0.0,1.0,3.0
24.0,1,14167.0,72.0,68.0,45.0,20.3318307871,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,8.0,4.0,1.0,1.0,0.0,3.0
24.0,1,7500.0,68.0,62.0,54.0,20.7829135381,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1,0.0,4.0,10.0,4.0,0.0,1.0,0.0,2.0
24.0,1,20833.0,65.0,70.0,47.0,25.6805247338,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0
24.0,1,5833.0,72.0,70.0,50.0,20.9298258103,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,5.0,5.0,4.0,1.0,5.0,1.0,2.0
24.0,1,7500.0,72.0,72.0,48.0,21.5278208334,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,1,1.0,1.0,7.0,4.0,1.0,1.0,0.0,2.0
24.0,1,29167.0,70.0,56.0,53.0,17.7143211429,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,0,0.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0
24.0,1,417.0,64.0,48.0,41.0,18.1640988282,0.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,10.0,9.0,1.0,0.0,1.0,2.0
24.0,1,20833.0,67.0,67.0,55.0,23.134374627,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,0.0,3.0,2.0
24.0,1,2500.0,68.0,72.0,62.0,24.1349963669,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1,0.0,4.0,7.0,4.0,1.0,1.0,2.0,3.0
24.0,1,4167.0,69.0,52.0,45.0,16.9292504096,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,2.0,1.0,1,0.0,5.0,10.0,4.0,1.0,2.0,3.0,2.0
24.0,1,417.0,67.0,55.0,53.0,18.9909045445,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1,0.0,2.0,8.0,4.0,1.0,2.0,1.0,0.0
24.0,1,5833.0,70.0,68.0,45.0,21.5102471021,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,6.0,2.0,4.0,1.0,1.0,0.0,3.0
24.0,1,5833.0,64.0,51.0,46.0,19.299355005,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1,0.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0
24.0,1,5833.0,64.0,60.0,49.0,22.7051235352,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,5.0,8.0,4.0,1.0,0.0,1.0,2.0
24.0,1,4167.0,66.0,60.0,52.0,21.3499049588,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0,0.0,4.0,2.0,7.0,1.0,1.0,1.0,3.0
24.0,1,2500.0,68.0,65.0,41.0,21.7885383868,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
24.0,1,2500.0,68.0,61.0,55.0,20.4477052553,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,7.0,4.0,1.0,0.0,1.0,1.0
24.0,1,4167.0,62.0,45.0,58.0,18.1451975807,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1,0.0,4.0,8.0,4.0,1.0,2.0,0.0,3.0
24.0,1,4167.0,68.0,75.0,53.0,25.1406212155,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,3.0
24.0,1,1250.0,75.0,72.0,57.0,19.8400396801,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0.0,6.0,2.0,4.0,1.0,0.0,1.0,2.0
24.0,1,1250.0,68.0,63.0,46.0,21.118121821,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,8.0,4.0,0.0,2.0,0.0,2.0
24.0,1,4167.0,71.0,67.0,46.0,20.6011124183,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0,0.0,4.0,7.0,7.0,1.0,0.0,1.0,2.0
24.0,1,5833.0,67.0,53.0,46.0,18.3003261974,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,0.0,2.0
24.0,1,2500.0,70.0,60.0,50.0,18.979629796,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0
24.0,1,5833.0,66.0,62.0,48.0,22.0615684574,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,5.0,9.0,1.0,1.0,0.0,2.0
24.0,1,4167.0,72.0,56.0,47.0,16.7438606482,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,1.0,2.0
24.0,1,417.0,65.0,60.0,48.0,22.0118783433,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,7.0,4.0,1.0,0.0,1.0,2.0
24.0,1,20833.0,71.0,86.0,50.0,26.4432189249,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,2.0,6.0,2.0,4.0,1.0,1.0,0.0,2.0
24.0,1,7500.0,69.0,58.0,48.0,18.8826254569,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0
24.0,1,7500.0,70.0,70.0,55.0,22.1429014287,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0
24.0,1,14167.0,68.0,65.0,50.0,21.7885383868,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0
24.0,1,4167.0,72.0,65.0,49.0,19.4348382524,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,2.0,7.0,4.0,1.0,1.0,1.0,2.0
24.0,1,1250.0,65.0,61.0,48.0,22.3787429823,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,4.0,4.0,10.0,4.0,1.0,0.0,2.0,0.0
24.0,1,2500.0,66.0,59.0,47.0,20.9940732095,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,2.0,7.0,4.0,1.0,1.0,0.0,3.0
24.0,1,1250.0,67.0,58.0,46.0,20.0267720651,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,0.0,0.0,2.0
24.0,1,4167.0,65.0,54.0,53.0,19.810690509,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,1,0.0,6.0,7.0,4.0,1.0,1.0,0.0,1.0
24.0,1,1250.0,67.0,65.0,41.0,22.4437962799,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,7.0,4.0,4.0,1,0.0,6.0,7.0,7.0,0.0,1.0,0.0,0.0
24.0,1,2500.0,68.0,68.0,50.0,22.7941632354,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1,0.0,4.0,8.0,4.0,1.0,0.0,8.0,2.0
24.0,1,14167.0,71.0,86.0,52.0,26.4432189249,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0
25.0,1,5833.0,64.0,59.0,50.0,22.3267048097,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,5.0,8.0,4.0,0.0,1.0,1.0,3.0
25.0,1,4167.0,65.0,80.0,50.0,29.3491711244,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,4.0,7.0,4.0,1.0,0.0,0.0,3.0
25.0,1,4167.0,68.0,60.0,53.0,20.1124969724,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,2.0,6.0,4.0,1.0,1.0,4.0,3.0
25.0,1,20833.0,69.0,75.0,55.0,24.4171880908,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1,1.0,5.0,7.0,4.0,1.0,1.0,0.0,2.0
25.0,1,14167.0,70.0,76.0,57.0,24.0408644083,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,1,0.0,1.0,7.0,4.0,1.0,0.0,1.0,2.0
25.0,1,50000.0,66.0,70.0,50.0,24.9082224519,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,1,1.0,4.0,7.0,4.0,0.0,0.0,1.0,3.0
25.0,1,14167.0,70.0,72.0,45.0,22.7755557552,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1,2.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0
25.0,1,7500.0,70.0,85.0,50.0,26.8878088777,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,1,0.0,4.0,5.0,2.0,1.0,1.0,0.0,3.0
25.0,1,4167.0,72.0,62.0,60.0,18.5378457177,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,1,1.0,5.0,8.0,4.0,1.0,0.0,1.0,2.0
25.0,1,14167.0,72.0,70.0,55.0,20.9298258103,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1,1.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
25.0,1,5833.0,67.0,60.0,52.0,20.7173504122,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,5.0,7.0,4.0,1.0,0.0,1.0,2.0
25.0,1,70000.0,68.0,70.0,53.0,23.4645798011,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0,0.0,4.0,2.0,7.0,1.0,1.0,0.0,3.0
25.0,1,14167.0,68.0,67.0,48.0,22.4589549525,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
25.0,1,5833.0,66.0,68.0,50.0,24.1965589533,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,5.0,8.0,4.0,1.0,1.0,1.0,2.0
25.0,1,5833.0,71.0,63.0,60.0,19.371195259,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,0,0.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0
25.0,1,54167.0,71.0,65.0,50.0,19.9861538386,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,5.0,7.0,4.0,1.0,0.0,1.0,2.0
25.0,1,7500.0,65.0,62.0,53.0,22.7456076214,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1,1.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0
25.0,1,5833.0,69.0,70.0,50.0,22.7893755514,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,5.0,6.0,4.0,1.0,0.0,1.0,3.0
25.0,1,4167.0,68.0,74.0,60.0,24.8054129326,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,1,0.0,3.0,5.0,4.0,1.0,0.0,1.0,2.0
25.0,1,7500.0,68.0,60.0,52.0,20.1124969724,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,2.0,0,1.0,4.0,7.0,4.0,1.0,0.0,1.0,2.0
25.0,1,5833.0,64.0,65.0,50.0,24.5972171632,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,4.0,7.0,4.0,1.0,0.0,1.0,3.0
25.0,1,5833.0,70.0,60.0,55.0,18.979629796,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,0,0.0,5.0,8.0,4.0,1.0,0.0,0.0,2.0
25.0,1,4167.0,67.0,53.0,46.0,18.3003261974,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0
25.0,1,7500.0,67.0,60.0,46.0,20.7173504122,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,0.0,0.0,3.0
25.0,1,4167.0,67.0,57.0,47.0,19.6814828916,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1,0.0,5.0,8.0,4.0,1.0,2.0,0.0,2.0
25.0,1,14167.0,71.0,75.0,51.0,23.0609467369,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,7.0,7.0,1.0,1.0,0.0,3.0
25.0,1,14167.0,68.0,70.0,55.0,23.4645798011,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,7.0,4.0,0.0,1.0,0.0,2.0
25.0,1,5833.0,71.0,77.0,50.0,23.6759053165,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0,0.0,5.0,6.0,9.0,1.0,0.0,1.0,2.0
25.0,1,135000.0,69.0,80.0,52.0,26.0450006302,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,2.0,8.0,4.0,1.0,1.0,0.0,2.0
25.0,1,4167.0,65.0,60.0,47.0,22.0118783433,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,2.0,4.0,0.0,1.0,4.0,2.0
25.0,1,5833.0,67.0,50.0,45.0,17.2644586768,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1,0.0,4.0,2.0,4.0,0.0,2.0,0.0,3.0
25.0,1,14167.0,71.0,70.0,55.0,21.5235502877,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,6.0,2.0,8.0,1.0,0.0,1.0,2.0
25.0,1,29167.0,65.0,65.0,41.0,23.8462015386,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,1,0.0,4.0,7.0,4.0,1.0,1.0,0.0,2.0
25.0,1,2500.0,68.0,72.0,47.0,24.1349963669,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0
25.0,1,4167.0,68.0,60.0,47.0,20.1124969724,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0
25.0,1,20833.0,68.0,62.0,55.0,20.7829135381,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
25.0,1,5833.0,72.0,81.0,60.0,24.2187984376,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1,0.0,4.0,7.0,6.0,1.0,0.0,1.0,3.0
25.0,1,5833.0,67.0,55.0,44.0,18.9909045445,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,4.0,4.0,1,0.0,5.0,6.0,5.0,1.0,3.0,1.0,2.0
25.0,1,14167.0,68.0,68.0,41.0,22.7941632354,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0
25.0,1,5833.0,66.0,57.0,50.0,20.2824097108,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0.0,4.0,8.0,4.0,0.0,1.0,0.0,3.0
25.0,1,5833.0,72.0,67.0,55.0,20.0328332755,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,1,0.0,5.0,7.0,4.0,1.0,1.0,0.0,2.0
25.0,1,2500.0,67.0,56.0,47.0,19.3361937181,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,1.0,3.0
25.0,1,4167.0,68.0,55.0,50.0,18.436455558,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,3.0,8.0,4.0,0.0,1.0,3.0,2.0
25.0,1,417.0,64.0,60.0,46.0,22.7051235352,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,0.0,0.0,2.0
25.0,1,2500.0,70.0,60.0,55.0,18.979629796,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,5.0,2.0,1,0.0,4.0,6.0,5.0,1.0,2.0,1.0,2.0
25.0,1,20833.0,64.0,55.0,48.0,20.8130299073,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0.0,1.0,7.0,4.0,0.0,1.0,0.0,2.0
25.0,1,14167.0,65.0,60.0,48.0,22.0118783433,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,1.0,5.0,5.0,2.0,1.0,1.0,0.0,3.0
25.0,1,4167.0,69.0,68.0,41.0,22.1382505357,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0
25.0,1,14167.0,67.0,62.0,52.0,21.4079287593,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1,0.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0
25.0,1,4167.0,71.0,72.0,48.0,22.1385088674,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,5.0,4.0,0.0,3.0,2.0,3.0
25.0,1,14167.0,70.0,68.0,49.0,21.5102471021,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,8.0,4.0,1.0,0.0,1.0,2.0
25.0,1,7500.0,65.0,68.0,55.0,24.9467954557,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,2.0,4.0,0.0,5.0,2.0,0.0
25.0,1,5833.0,65.0,65.0,55.0,23.8462015386,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1,1.0,6.0,8.0,4.0,1.0,2.0,1.0,2.0
25.0,1,4167.0,71.0,65.0,50.0,19.9861538386,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0
25.0,1,20833.0,68.0,58.0,57.0,19.4420804067,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0,0.0,6.0,6.0,6.0,1.0,0.0,1.0,3.0
25.0,1,20833.0,70.0,62.0,45.0,19.6122841225,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,4.0,8.0,4.0,1.0,0.0,2.0,0.0
25.0,1,7500.0,71.0,62.0,55.0,19.0637159691,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0
25.0,1,5833.0,65.0,62.0,47.0,22.7456076214,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0
25.0,1,2500.0,67.0,65.0,49.0,22.4437962799,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1,2.0,2.0,6.0,4.0,1.0,0.0,1.0,3.0
25.0,1,7500.0,65.0,56.0,47.0,20.5444197871,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
25.0,1,7500.0,72.0,72.0,52.0,21.5278208334,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,0,0.0,4.0,7.0,4.0,1.0,0.0,1.0,3.0
25.0,1,32500.0,69.0,72.0,41.0,23.4405005672,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1,0.0,4.0,8.0,4.0,0.0,0.0,1.0,3.0
25.0,1,4167.0,66.0,55.0,50.0,19.5707462122,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,0,0.0,4.0,6.0,4.0,1.0,2.0,0.0,0.0
25.0,1,5833.0,68.0,65.0,50.0,21.7885383868,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,3.0,7.0,4.0,1.0,0.0,1.0,2.0
25.0,1,4167.0,68.0,55.0,45.0,18.436455558,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
25.0,1,14167.0,67.0,85.0,55.0,29.3495797506,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,6.0,2.0,4.0,1.0,0.0,5.0,2.0
25.0,1,5833.0,69.0,64.0,41.0,20.8360005042,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0,0.0,5.0,8.0,4.0,1.0,1.0,0.0,3.0
25.0,1,5833.0,66.0,100.0,62.0,35.5831749313,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5.0,3.0,1,1.0,4.0,6.0,4.0,1.0,0.0,0.0,2.0
25.0,1,5833.0,68.0,61.0,47.0,20.4477052553,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1,2.0,4.0,6.0,4.0,1.0,2.0,0.0,2.0
25.0,1,2500.0,65.0,62.0,48.0,22.7456076214,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,0.0,2.0,0.0
25.0,1,2500.0,63.0,52.0,46.0,20.307422827,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,5.0,4.0,1.0,0.0,0.0,2.0
25.0,1,7500.0,72.0,65.0,41.0,19.4348382524,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,6.0,7.0,4.0,1.0,1.0,0.0,3.0
25.0,1,2500.0,69.0,70.0,48.0,22.7893755514,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0.0,3.0,7.0,4.0,0.0,2.0,1.0,3.0
